eval_input_year,model,MAE_pct_points,RMSE_pct_points,MedianAE_pct_points,R2_pct,F1_elevated_6pct
2012,"Random forest, shallow",0.7561593000263892,1.7240394644902663,0.3816713983983173,0.0979677165161893,0.0
2012,"Gradient boosting, regularized",0.6748047726816511,1.799381074643694,0.10750290304486354,0.01740630732351567,0.0
2012,"Hist gradient boosting, regularized",0.738971917500427,1.8404126887675776,0.2730783883182255,-0.027917152367925135,0.0
2013,Baseline: current-year layoff pct,0.5218266032794285,1.780422288298376,0.0005892914026897067,-37.23702924481549,0.0
2013,Baseline: global median,0.07552665825077055,0.2904753939658319,0.0,-0.017786760591357975,0.0
2013,Baseline: company median,0.2906047895040435,0.7405043857517936,0.0013931043445238878,-5.614444374673917,0.0
2013,Empirical Bayes company-history model,0.10515338072365439,0.2122440075413277,0.003138133051013181,0.45661333918976854,0.0
2013,Ridge regression,2.049234082043091,2.3116501253246295,2.1123562603853987,-63.45881311288392,0.0
2013,Huber robust regression,4.794092191100673,5.1660095159757535,5.360446054297276,-320.9204025407357,0.0
2013,"Random forest, shallow",0.3452540086084794,0.43617268347430005,0.2719599555537382,-1.2948538106561052,0.0
2013,"Gradient boosting, regularized",0.16548343248908562,0.35686071845879047,0.03846493328717182,-0.5361569478286177,0.0
2013,"Hist gradient boosting, regularized",0.25329453190624157,0.37952765000505595,0.16101898402908787,-0.7375005117003266,0.0
2014,Baseline: current-year layoff pct,0.28167551525396456,1.0069920789980202,0.0014239048496524909,-0.12184416934304187,0.0
2014,Baseline: global median,0.21877354551399322,0.9651577812749906,0.0,-0.030568963243501557,0.0
2014,Baseline: company median,0.3558398765183424,1.0345975496857782,0.007018230352266119,-0.18419525697734485,0.0
2014,Empirical Bayes company-history model,0.24598647115105923,0.9766652096824527,0.007209456123735691,-0.05529009485331193,0.0
2014,Ridge regression,1.7661585992995823,2.3081888675119724,1.8453411226198764,-4.894176145155508,0.0
2014,Huber robust regression,3.4960912040435437,3.5780567441057163,3.5091508726463,-13.16363980599384,0.08695652173913043
2014,"Random forest, shallow",0.3603580822234397,0.909483533920534,0.1036485085102612,0.08489672940338588,0.0
2014,"Gradient boosting, regularized",0.263903765429448,0.9552590008741287,0.03583925692468659,-0.009538075339319496,0.0
2014,"Hist gradient boosting, regularized",0.30646486917412025,0.9960550560642278,0.027868775699425807,-0.09760762387594668,0.0
2015,Baseline: current-year layoff pct,0.6154859345057315,1.714581943455229,0.0006794577280229142,-0.48703319640445875,0.0
2015,Baseline: global median,0.4339024271302169,1.469545915885685,0.0,-0.0923718310215409,0.0
2015,Baseline: company median,0.4290939419131168,1.321727033724848,0.0038793714220428654,0.1163348697206813,0.0
2015,Empirical Bayes company-history model,0.40524863219889196,1.3724982858015007,0.0042941556055686725,0.0471428577671833,0.0
2015,Ridge regression,1.7148951934782337,2.09300457588588,1.6200887722767066,-1.215871276157984,0.0
2015,Huber robust regression,0.7509684285552531,1.5400501514649274,0.2365219755580461,-0.19970342798116114,0.0
2015,"Random forest, shallow",0.5823715899718399,1.3452503343816535,0.1372762991113281,0.08460109298376073,0.0
2015,"Gradient boosting, regularized",0.46223951763476195,1.3957265549154882,0.04423999410592305,0.01461747750938902,0.0
2015,"Hist gradient boosting, regularized",0.4445431118895034,1.4625302715549597,0.009835112190953232,-0.0819667135719333,0.0
2016,Baseline: current-year layoff pct,0.33346653062935994,1.1706409604775716,0.0,0.39621259802321795,0.6666666666666666
2016,Baseline: global median,0.31442180969538763,1.538063614575666,0.0,-0.04228193857809637,0.0
2016,Baseline: company median,0.3830634130783416,1.5594064192005408,0.0,-0.07140890249014564,0.0
2016,Empirical Bayes company-history model,0.3524285817244652,1.5027544843734435,0.0,0.005023827105298584,0.0
2016,Ridge regression,1.495158700196923,2.127225679663922,1.1906959926807454,-0.993718090800636,0.0
2016,Huber robust regression,1.1610680802910374,2.349744131149496,0.6100963792509733,-1.432639545864669,0.0
2016,"Random forest, shallow",0.6003682970222438,1.6124277654643826,0.19492601659177744,-0.14550542761742635,0.0
2016,"Gradient boosting, regularized",0.4036410192444659,1.5438597795554008,0.0652630420261171,-0.05015238185803872,0.0
2016,"Hist gradient boosting, regularized",0.6927293508179759,1.5046880114649193,0.3561101548042198,0.002461797115607456,0.0
2017,Baseline: current-year layoff pct,0.31398106333544684,1.5380600517890948,0.0,-1079148.0412792817,0.0
2017,Baseline: global median,0.0005487771804983943,0.0015790125358532794,0.0,-0.13738108205047816,0.0
2017,Baseline: company median,0.057216997963319895,0.22777414113340053,0.0,-23666.025571880167,0.0
2017,Empirical Bayes company-history model,0.04898831727828469,0.16054732416317816,0.0,-11757.203919324198,0.0
2017,Ridge regression,0.5461242203639752,0.7916790086147188,0.27635740503401784,-285911.4744120522,0.0
2017,Huber robust regression,1.4626116158374831,1.5474466205555264,1.4974669085783106,-1092360.0301945559,0.0
2017,"Random forest, shallow",0.501172677867683,0.5489756120698704,0.39009543037388417,-137479.45087833173,0.0
2017,"Gradient boosting, regularized",0.21311150328137304,0.22932432512608802,0.1961108756423373,-23989.267625063294,0.0
2017,"Hist gradient boosting, regularized",0.36928038430757587,0.5065288809568003,0.6335663047168181,-117041.4138749499,0.0
2018,Baseline: current-year layoff pct,0.0006981532053050543,0.00148319207726586,0.0,-0.8230457111966638,0.0
2018,Baseline: global median,0.0005408609675643028,0.001224428362450751,0.0,-0.24242312535854027,0.0
2018,Baseline: company median,0.04534058909813517,0.20058778649538325,0.0,-33342.54233203268,0.0
2018,Empirical Bayes company-history model,0.028637034757781378,0.12906552406751068,0.0,-13803.582063002365,0.0
2018,Ridge regression,0.8161887929457311,1.1360607780596585,0.6967295381352718,-1069560.8334131725,0.0
2018,Huber robust regression,0.5801652540415567,0.6945370057308723,0.5373025281770913,-399753.66934449,0.0
2018,"Random forest, shallow",4.575438993505054,4.576862550204472,4.580069778192455,-17359550.664403364,0.0
2018,"Gradient boosting, regularized",3.7660330767380468,3.7667827884316485,3.7491521669362204,-11758282.283082418,0.0
2018,"Hist gradient boosting, regularized",2.903546221419973,2.908054488854637,2.9712677546266733,-7008220.892620618,0.0
2019,Baseline: current-year layoff pct,0.7545556950773451,2.4581524478930468,0.0,-0.10397930283853696,0.0
2019,Baseline: global median,0.7545807164885703,2.4574526902716656,0.0,-0.10335085688836054,0.0
2019,Baseline: company median,0.7747036232066185,2.459486024912634,0.0,-0.10517747163713542,0.0
2019,Empirical Bayes company-history model,0.7667989850682659,2.458337933965519,0.0,-0.10414591619156344,0.0
2019,Ridge regression,2.4037575819528043,3.455874590480449,1.6742127966042855,-1.1820226444504036,0.0
2019,Huber robust regression,2.579891565879711,3.513367735118329,1.900925368421158,-1.2552283505695403,0.0
2019,"Random forest, shallow",0.9478189058985856,2.4380268392348965,0.26442612959668965,-0.08597610553748702,0.0
2019,"Gradient boosting, regularized",1.1369351259942588,2.3587581295527036,0.4957027587029814,-0.01650641819194809,0.0
2019,"Hist gradient boosting, regularized",0.8390478259706168,2.443356950973438,0.13485770571604405,-0.09072970486785659,0.0
2020,Baseline: current-year layoff pct,0.7539809043108812,2.4574494293503024,0.0,-1224217.7820522664,0.0
2020,Baseline: global median,0.0006255525780042958,0.002307445547842197,0.0,-0.07932635437193913,0.0
2020,Baseline: company median,0.0014613704464940013,0.0046437986601475184,0.0,-3.3715618074462705,0.0
2020,Empirical Bayes company-history model,0.12139693893540177,0.39930803997658154,0.0,-32321.57625223698,0.0
2020,Ridge regression,2.1043738954418876,2.1826468020250154,1.9218036987201685,-965731.3646024382,0.0
2020,Huber robust regression,2.8782144247833354,2.909351565216839,3.0,-1715860.651601088,0.0
2020,"Random forest, shallow",0.5064595348844597,0.5634462849269272,0.4347547696085017,-64355.86773380832,0.0
2020,"Gradient boosting, regularized",0.32316536252920053,0.3984789114318199,0.2411479089694959,-32187.485553139388,0.0
2020,"Hist gradient boosting, regularized",0.018297660109832085,0.04722879433215682,0.0,-451.1719076285448,0.0
2021,Baseline: current-year layoff pct,2.9999196785345337,2.9999196930976075,3.0,-1654433.8247258477,0.0
2021,Baseline: global median,2.9992941259565304,2.9992950327752492,3.0,-1653744.9048211738,0.0
2021,Baseline: company median,3.000787827284985,3.000788992780592,3.0,-1655392.7890932118,0.0
2021,Empirical Bayes company-history model,3.0001529906254274,3.0001531534471164,3.0,-1654691.3382603098,0.0
2021,Ridge regression,3.7870825366113663,3.815728362193449,3.8109194162781383,-2676610.290160556,0.0
2021,Huber robust regression,2.563781417227341,2.5777272745912656,2.490745943463192,-1221529.5662863355,0.0
2021,"Random forest, shallow",2.7460752090128464,2.7465240449316615,2.75870664926255,-1386745.939815783,0.0
2021,"Gradient boosting, regularized",3.305235440502717,3.3052516579287565,3.3054413568865524,-2008349.3148757692,0.0
2021,"Hist gradient boosting, regularized",2.992656674560168,2.9928212602207958,3.0,-1646613.6151829734,0.0
2022,Baseline: current-year layoff pct,5.686923689625562,16.095059210687253,0.00016821950415213394,-0.14264503917116578,0.8947368421052632
2022,Baseline: global median,8.686209300633788,17.382803922648012,3.0,-0.3328026384011531,0.0
2022,Baseline: company median,8.687366106764182,17.383291084763297,3.0001708218831213,-0.33287734442140526,0.0
2022,Empirical Bayes company-history model,8.247078223569837,17.15902858412923,2.7423674259386748,-0.2987081814271544,0.0
2022,Ridge regression,7.720447016762019,16.858875258001504,2.6608195312843272,-0.25367041019866865,0.09523809523809523
2022,Huber robust regression,9.959936746838132,18.179187765380547,4.61913166899533,-0.4577234213433048,0.0
2022,"Random forest, shallow",6.0886542422994285,16.24723567187706,0.416325112228912,-0.16435427288174975,0.0
2022,"Gradient boosting, regularized",6.505877989755274,16.403139004869303,0.8225119867713477,-0.18680703371523122,0.0
2022,"Hist gradient boosting, regularized",8.598673659751851,17.34777023433881,2.969462528541991,-0.3274357321904777,0.0
